provider_id,hospital_name,city,state,zip_code,hospital_type,hospital_ownership,hospital_overall_rating,patient_experience_national_comparison,address,Latitudes,Longitudes
050417,SUTTER COAST HOSPITAL,CRESCENT CITY,CA,95531,Acute Care Hospitals,Government - Hospital District or Authority,2,Below the national average,"800 E WASHINGTON BLVD
CRESCENT CITY, CA
",41.772698, -124.194144
050245,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,CA,92324,Acute Care Hospitals,Government - Local,2,Below the national average,"400 NORTH PEPPER AVENUE
COLTON, CA
",34.072884, -117.352833
050090,SONOMA VALLEY HOSPITAL,SONOMA,CA,95476,Acute Care Hospitals,Government - Hospital District or Authority,4,Same as the national average,"347 ANDRIEUX ST
SONOMA, CA
",38.288564, -122.46585
030069,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,AZ,86403,Acute Care Hospitals,Proprietary,2,Below the national average,"101 CIVIC CENTER LANE
LAKE HAVASU CITY, AZ
",34.47998, -114.338537
100285,MEMORIAL HOSPITAL MIRAMAR,MIRAMAR,FL,33029,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"1901 SW 172ND AVE
MIRAMAR, FL
",25.991087, -80.376005
050641,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,CA,90023,Acute Care Hospitals,Proprietary,2,Below the national average,"4060 WHITTIER BLVD
LOS ANGELES, CA
",34.02393, -118.184285
010007,MIZELL MEMORIAL HOSPITAL,OPP,AL,36467,Acute Care Hospitals,Voluntary non-profit - Private,2,Same as the national average,"702 N MAIN ST
OPP, AL
",31.291972, -86.255415
050036,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,CA,93301,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"420 34TH ST
BAKERSFIELD, CA
",35.390474, -119.006836
050030,OROVILLE HOSPITAL,OROVILLE,CA,95966,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"2767 OLIVE HIGHWAY
OROVILLE, CA
",39.504535, -121.542106
060001,NORTH COLORADO MEDICAL CENTER,GREELEY,CO,80631,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1801 16TH STREET
GREELEY, CO
",40.413834, -104.709429
100242,GULF COAST REGIONAL MEDICAL CENTER,PANAMA CITY,FL,32405,Acute Care Hospitals,Proprietary,3,Below the national average,"449 W 23RD ST
PANAMA CITY, FL
",30.189682, -85.666124
100253,JUPITER MEDICAL CENTER,JUPITER,FL,33458,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"1210 S OLD DIXIE HWY
JUPITER, FL
",26.922824, -80.094539
050727,COMMUNITY HOSPITAL OF LONG BEACH,LONG BEACH,CA,90804,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"1720 TERMINO AVENUE
LONG BEACH, CA
",33.788231, -118.145886
100022,JACKSON MEMORIAL HOSPITAL,MIAMI,FL,33136,Acute Care Hospitals,Government - Hospital District or Authority,1,Below the national average,"1611 NW 12TH AVE
MIAMI, FL
",25.790612, -80.214945
100315,VIERA HOSPITAL,MELBOURNE,FL,32940,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"8745 N WICKHAM RD
MELBOURNE, FL
",28.229812, -80.729434
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,MONTCLAIR,CA,91763,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"5000 SAN BERNARDINO ST
MONTCLAIR, CA
",34.077662, -117.696098
151303,ST VINCENT JENNINGS HOSPITAL INC,NORTH VERNON,IN,47265,Critical Access Hospitals,Voluntary non-profit - Church,3,Not Available,"301 HENRY ST
NORTH VERNON, IN
",39.011333, -85.641025
070019,"MILFORD HOSPITAL, INC",MILFORD,CT,06460,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"300 SEASIDE AVENUE
MILFORD, CT
",41.217141, -73.064332
110015,TANNER MEDICAL CENTER VILLA RICA,VILLA RICA,GA,30180,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"601 DALLAS HIGHWAY
VILLA RICA, GA
",33.742992, -84.919477
100075,ST JOSEPHS HOSPITAL,TAMPA,FL,33677,Acute Care Hospitals,Voluntary non-profit - Church,3,Above the national average,"3001 W MARTIN LUTHER KING JR BLVD
TAMPA, FL
",27.981461, -82.490585
050773,SAN LEANDRO HOSPITAL,SAN LEANDRO,CA,94578,Acute Care Hospitals,Government - Hospital District or Authority,2,Below the national average,"13855 E 14TH STREET
SAN LEANDRO, CA
",37.714632, -122.141973
050737,GARFIELD MEDICAL CENTER,MONTEREY PARK,CA,91754,Acute Care Hospitals,Proprietary,4,Below the national average,"525 N GARFIELD AVE
MONTEREY PARK, CA
",34.067864, -118.122906
110026,ELBERT MEMORIAL HOSPITAL,ELBERTON,GA,30635,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"4 MEDICAL DRIVE
ELBERTON, GA
",34.113068, -82.875601
100232,PUTNAM COMMUNITY MEDICAL CENTER,PALATKA,FL,32177,Acute Care Hospitals,Proprietary,2,Below the national average,"611 ZEAGLER DR
PALATKA, FL
",29.642378, -81.693518
110023,GORDON HOSPITAL,CALHOUN,GA,30701,Acute Care Hospitals,Voluntary non-profit - Church,5,Above the national average,"1035 RED BUD ROAD
CALHOUN, GA
",34.511878, -84.92537
100231,WEST FLORIDA HOSPITAL,PENSACOLA,FL,32514,Acute Care Hospitals,Proprietary,3,Above the national average,"8383 N DAVIS HWY
PENSACOLA, FL
",30.515161, -87.21692
110064,MIDTOWN MEDICAL CENTER,COLUMBUS,GA,31901,Acute Care Hospitals,Voluntary non-profit - Other,2,Below the national average,"710 CENTER ST BOX 951
COLUMBUS, GA
",32.481728, -84.982008
140184,HEARTLAND REGIONAL MEDICAL CENTER,MARION,IL,62959,Acute Care Hospitals,Proprietary,2,Below the national average,"3333 W DE YOUNG
MARION, IL
",37.744891, -88.988848
100230,MEMORIAL HOSPITAL PEMBROKE,PEMBROKE PINES,FL,33024,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"7800 SHERIDAN ST
PEMBROKE PINES, FL
",26.030929, -80.24612
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,LAKEWOOD,CO,80228,Acute Care Hospitals,Voluntary non-profit - Church,4,Same as the national average,"11600 WEST 2ND PLACE
LAKEWOOD, CO
",39.717956, -105.127494
100320,POINCIANA MEDICAL CENTER,KISSIMMEE,FL,34758,Acute Care Hospitals,Proprietary,2,Below the national average,"325 CYPRESS PKWY
KISSIMMEE, FL
",28.142723, -81.472985
070034,NORWALK HOSPITAL ASSOCIATION,NORWALK,CT,06856,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"24 STEVENS STREET
NORWALK, CT
",41.110415, -73.421229
100044,MARTIN MEDICAL CENTER,STUART,FL,34995,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"200 SE HOSPITAL AVE
STUART, FL
",27.199441, -80.243034
150044,BAPTIST HEALTH FLOYD,NEW ALBANY,IN,47150,Acute Care Hospitals,Government - Local,2,Same as the national average,"1850 STATE ST
NEW ALBANY, IN
",38.300506, -85.83508
100045,FLORIDA HOSPITAL DELAND,DELAND,FL,32720,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"701 W PLYMOUTH AVE
DELAND, FL
",29.042613, -81.317205
050736,MONTEREY PARK HOSPITAL,MONTEREY PARK,CA,91754,Acute Care Hospitals,Proprietary,2,Below the national average,"900 S ATLANTIC BLVD
MONTEREY PARK, CA
",34.049876, -118.138688
110027,"ST MARY'S SACRED HEART HOSPITAL, INC",LAVONIA,GA,30553,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"367 CLEAR CREEK PARKWAY
LAVONIA, GA
",34.43966, -83.13111
100236,FAWCETT MEMORIAL HOSPITAL,PORT CHARLOTTE,FL,33952,Acute Care Hospitals,Proprietary,3,Below the national average,"21298 OLEAN BLVD
PORT CHARLOTTE, FL
",26.987872, -82.097729
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,SANTA ANA,CA,92705,Acute Care Hospitals,Proprietary,1,Below the national average,"1001 NORTH TUSTIN AVENUE
SANTA ANA, CA
",33.753636, -117.834209
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,MURRIETA,CA,92563,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"28062 BAXTER ROAD
MURRIETA, CA
",33.613417, -117.168804
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,DAYTONA BEACH,FL,32117,Acute Care Hospitals,Voluntary non-profit - Church,4,Above the national average,"301 MEMORIAL MEDICAL PARKWAY
DAYTONA BEACH, FL
",29.24275, -81.1093
070008,JOHNSON MEMORIAL HOSPITAL,STAFFORD SPRINGS,CT,06076,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"201 CHESTNUT HILL ROAD
STAFFORD SPRINGS, CT
",41.977367, -72.389971
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",GAINESVILLE,GA,30501,Acute Care Hospitals,Government - Local,3,Above the national average,"743 SPRING STREET
GAINESVILLE, GA
",34.30335, -83.81737
061327,SOUTHWEST MEMORIAL HOSPITAL,CORTEZ,CO,81321,Critical Access Hospitals,Voluntary non-profit - Private,3,Same as the national average,"1311 N MILDRED RD
CORTEZ, CO
",37.36214, -108.572739
100067,ST ANTHONYS HOSPITAL,SAINT PETERSBURG,FL,33705,Acute Care Hospitals,Voluntary non-profit - Church,2,Same as the national average,"1200 SEVENTH AVE N
SAINT PETERSBURG, FL
",27.779347, -82.650762
110198,WELLSTAR NORTH FULTON HOSPITAL,ROSWELL,GA,30076,Acute Care Hospitals,Proprietary,2,Below the national average,"3000 HOSPITAL BOULEVARD
ROSWELL, GA
",34.062989, -84.322477
101310,SHANDS STARKE REGIONAL MEDICAL CENTER,STARKE,FL,32091,Critical Access Hospitals,Proprietary,3,Same as the national average,"922 E CALL ST
STARKE, FL
",29.941907, -82.10165
051311,ORCHARD HOSPITAL,GRIDLEY,CA,95948,Critical Access Hospitals,Voluntary non-profit - Private,2,Not Available,"240 SPRUCE STREET
GRIDLEY, CA
",39.366973, -121.689766
100268,WEST BOCA MEDICAL CENTER,BOCA RATON,FL,33428,Acute Care Hospitals,Proprietary,2,Below the national average,"21644 STATE RD 7
BOCA RATON, FL
",26.354571, -80.203236
110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",MACON,GA,31201,Acute Care Hospitals,Government - Hospital District or Authority,2,Below the national average,"777 HEMLOCK STREET
MACON, GA
",32.833202, -83.636553
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,MORRIS,IL,60450,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"150 W HIGH ST
MORRIS, IL
",41.368907, -88.426016
060075,VALLEY VIEW HOSPITAL ASSOCIATION,GLENWOOD SPRINGS,CO,81601,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"1906 BLAKE AVE
GLENWOOD SPRINGS, CO
",39.532859, -107.322794
090011,MEDSTAR WASHINGTON HOSPITAL CENTER,WASHINGTON,DC,20010,Acute Care Hospitals,Voluntary non-profit - Other,2,Below the national average,"110 IRVING ST NW
WASHINGTON, DC
",38.929157, -77.012268
100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,PANAMA CITY,FL,32401,Acute Care Hospitals,Government - Hospital District or Authority,3,Below the national average,"615 N BONITA AVE
PANAMA CITY, FL
",30.159681, -85.647067
110002,UPSON REGIONAL MEDICAL CENTER,THOMASTON,GA,30286,Acute Care Hospitals,Voluntary non-profit - Other,3,Above the national average,"801 W GORDON STREET
THOMASTON, GA
",32.887252, -84.336109
100125,HOMESTEAD HOSPITAL,HOMESTEAD,FL,33033,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"975 BAPTIST WAY
HOMESTEAD, FL
",25.477839, -80.430371
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,TAMARAC,FL,33321,Acute Care Hospitals,Proprietary,2,Below the national average,"7201 N UNIVERSITY DR
TAMARAC, FL
",26.211385, -80.252543
050763,SILVER LAKE MEDICAL CENTER,LOS ANGELES,CA,90026,Acute Care Hospitals,Proprietary,4,Not Available,"1711 WEST TEMPLE STREET
LOS ANGELES, CA
",34.06879, -118.26356
060049,YAMPA VALLEY MEDICAL CENTER,STEAMBOAT SPRINGS,CO,80487,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1024 CENTRAL PARK DR
STEAMBOAT SPRINGS, CO
",40.462413, -106.81442
050709,DESERT VALLEY HOSPITAL,VICTORVILLE,CA,92395,Acute Care Hospitals,Proprietary,2,Below the national average,"16850 BEAR VALLEY RD
VICTORVILLE, CA
",34.470911, -117.297099
100071,BAYFRONT HEALTH BROOKSVILLE,BROOKSVILLE,FL,34601,Acute Care Hospitals,Voluntary non-profit - Church,2,Below the national average,"17240 CORTEZ BLVD
BROOKSVILLE, FL
",28.541115, -82.443386
110079,GRADY MEMORIAL HOSPITAL,ATLANTA,GA,30303,Acute Care Hospitals,Voluntary non-profit - Other,1,Below the national average,"80 JESSE HILL, JR DRIVE SE
ATLANTA, GA
",33.752279, -84.382475
080001,"CHRISTIANA CARE HEALTH SERVICES, INC.",NEWARK,DE,19718,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"4755 OGLETOWN-STANTON ROAD
NEWARK, DE
",39.689909, -75.673228
150133,KOSCIUSKO COMMUNITY HOSPITAL,WARSAW,IN,46580,Acute Care Hospitals,Proprietary,3,Same as the national average,"2101 E DUBOIS DR
WARSAW, IN
",41.24643, -85.82832
050710,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,CA,93720,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"7300 NORTH FRESNO ST
FRESNO, CA
",36.84278, -119.783436
050739,CENTINELA HOSPITAL MEDICAL CENTER,INGLEWOOD,CA,90301,Acute Care Hospitals,Proprietary,4,Below the national average,"555 EAST HARDY STREET
INGLEWOOD, CA
",33.949085, -118.347866
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,VACAVILLE,CA,95688,Acute Care Hospitals,Proprietary,3,Same as the national average,"1 QUALITY DRIVE
VACAVILLE, CA
",38.390073, -121.936776
100267,ENGLEWOOD COMMUNITY HOSPITAL,ENGLEWOOD,FL,34223,Acute Care Hospitals,Proprietary,4,Above the national average,"700 MEDICAL BLVD
ENGLEWOOD, FL
",26.949009, -82.327951
100090,FLAGLER HOSPITAL,SAINT AUGUSTINE,FL,32086,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"400 HEALTH PARK BLVD
SAINT AUGUSTINE, FL
",29.862616, -81.31748
100105,INDIAN RIVER MEDICAL CENTER,VERO BEACH,FL,32960,Acute Care Hospitals,Government - Hospital District or Authority,2,Below the national average,"1000 36TH ST
VERO BEACH, FL
",27.658443, -80.396876
100289,CLEVELAND CLINIC HOSPITAL,WESTON,FL,33331,Acute Care Hospitals,Proprietary,3,Above the national average,"3100 WESTON RD
WESTON, FL
",26.080374, -80.365423
110003,MEMORIAL SATILLA HEALTH,WAYCROSS,GA,31501,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"1900 TEBEAU STREET
WAYCROSS, GA
",31.226007, -82.349239
060054,COMMUNITY HOSPITAL,GRAND JUNCTION,CO,81505,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"2351 G RD
GRAND JUNCTION, CO
",39.106293, -108.617378
100259,SOUTH BAY HOSPITAL,SUN CITY CENTER,FL,33573,Acute Care Hospitals,Proprietary,1,Below the national average,"4016 SUN CITY CENTER BLVD
SUN CITY CENTER, FL
",27.71239, -82.365168
050678,ORANGE COAST MEMORIAL MEDICAL CENTER,FOUNTAIN VALLEY,CA,92708,Acute Care Hospitals,Proprietary,3,Same as the national average,"9920 TALBERT AVENUE
FOUNTAIN VALLEY, CA
",33.701659, -117.956107
100176,PALM BEACH GARDENS MEDICAL CENTER,PALM BEACH GARDENS,FL,33410,Acute Care Hospitals,Proprietary,3,Below the national average,"3360 BURNS RD
PALM BEACH GARDENS, FL
",26.830685, -80.085388
080004,BAYHEALTH - KENT GENERAL HOSPITAL,DOVER,DE,19901,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"640 S STATE STREET
DOVER, DE
",39.150687, -75.522327
070027,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,CT,06040,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"71 HAYNES ST
MANCHESTER, CT
",41.781087, -72.525221
110142,EVANS MEMORIAL HOSPITAL,CLAXTON,GA,30417,Acute Care Hospitals,Government - Hospital District or Authority,4,Same as the national average,"200 N RIVER STREET
CLAXTON, GA
",32.164133, -81.900403
100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,LAKE CITY,FL,32055,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"368 NE FRANKLIN ST
LAKE CITY, FL
",30.193486, -82.632704
051314,KERN VALLEY HEALTHCARE DISTRICT,LAKE ISABELLA,CA,93240,Critical Access Hospitals,Government - Hospital District or Authority,2,Below the national average,"6412 LAUREL AVE
LAKE ISABELLA, CA
",35.635351, -118.4063
150042,GOOD SAMARITAN HOSPITAL,VINCENNES,IN,47591,Acute Care Hospitals,Voluntary non-profit - Other,3,Above the national average,"520 S 7TH ST
VINCENNES, IN
",38.67292, -87.534213
100226,ORANGE PARK MEDICAL CENTER,ORANGE PARK,FL,32073,Acute Care Hospitals,Voluntary non-profit - Other,3,Below the national average,"2001 KINGSLEY AVE
ORANGE PARK, FL
",30.164807, -81.738598
100291,STEWARD MELBOURNE HOSPITAL,MELBOURNE,FL,32935,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"250 NORTH WICKHAM ROAD
MELBOURNE, FL
",28.109804, -80.67261
100077,BAYFRONT HEALTH PORT CHARLOTTE,PORT CHARLOTTE,FL,33952,Acute Care Hospitals,Proprietary,2,Below the national average,"2500 HARBOR BLVD
PORT CHARLOTTE, FL
",26.98984, -82.096682
110125,FAIRVIEW PARK HOSPITAL,DUBLIN,GA,31021,Acute Care Hospitals,Proprietary,4,Above the national average,"200 INDUSTRIAL BOULEVARD
DUBLIN, GA
",32.652066, -82.840651
060028,SAINT JOSEPH HOSPITAL,DENVER,CO,80218,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1375 EAST 19TH AVE
DENVER, CO
",39.745722, -104.972135
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,MORENO VALLEY,CA,92555,Acute Care Hospitals,Voluntary non-profit - Other,3,Below the national average,"27300 IRIS AVENUE
MORENO VALLEY, CA
",33.895697, -117.187121
100093,BAPTIST HOSPITAL,PENSACOLA,FL,32501,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"1000 W MORENO ST
PENSACOLA, FL
",30.428676, -87.232015
110018,PIEDMONT NEWTON HOSPITAL,COVINGTON,GA,30014,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"5126 HOSPITAL DRIVE NE
COVINGTON, GA
",33.602673, -83.848082
100009,UNIVERSITY OF MIAMI HOSPITAL,MIAMI,FL,33136,Acute Care Hospitals,Voluntary non-profit - Private,1,Below the national average,"1400 NW 12TH AVE
MIAMI, FL
",25.787597, -80.215085
100290,"VILLAGES REGIONAL HOSPITAL, THE",THE VILLAGES,FL,32159,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"1451 EL CAMINO REAL
THE VILLAGES, FL
",28.94944, -81.958131
060076,STERLING REGIONAL MEDCENTER,STERLING,CO,80751,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"615 FAIRHURST ST
STERLING, CO
",40.613684, -103.220524
140275,GENESIS HEALTH SYSTEM,SILVIS,IL,61282,Acute Care Hospitals,Government - Local,3,Same as the national average,"801 ILLINI DRIVE
SILVIS, IL
",41.493068, -90.419997
050745,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,CA,92869,Acute Care Hospitals,Proprietary,2,Below the national average,"2601 E CHAPMAN AVE
ORANGE, CA
",33.787878, -117.827058
060013,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,81301,Acute Care Hospitals,Voluntary non-profit - Church,5,Above the national average,"1010 THREE SPRINGS BLVD
DURANGO, CO
",37.235054, -107.824841
060011,DENVER HEALTH MEDICAL CENTER,DENVER,CO,80204,Acute Care Hospitals,Government - State,3,Below the national average,"777 BANNOCK ST
DENVER, CO
",39.72823, -104.990066
060036,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,LA JUNTA,CO,81050,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"1100 CARSON AVENUE
LA JUNTA, CO
",37.976929, -103.548742
100296,DOCTORS HOSPITAL,CORAL GABLES,FL,33146,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"5000 UNIVERSITY DR
CORAL GABLES, FL
",25.724611, -80.273181
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,ATHENS,GA,30606,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"1199 PRINCE AVENUE
ATHENS, GA
",33.962377, -83.397733
100002,BETHESDA HOSPITAL EAST,BOYNTON BEACH,FL,33435,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"2815 S SEACREST BLVD
BOYNTON BEACH, FL
",26.50404, -80.06868
110024,CANDLER HOSPITAL,SAVANNAH,GA,31412,Acute Care Hospitals,Voluntary non-profit - Other,3,Below the national average,"5353 REYNOLDS STREET
SAVANNAH, GA
",32.027361, -81.101731
090005,SIBLEY MEMORIAL HOSPITAL,WASHINGTON,DC,20016,Acute Care Hospitals,Voluntary non-profit - Other,3,Below the national average,"5255 LOUGHBORO RD NW
WASHINGTON, DC
",38.935747, -77.109889
140189,SARAH BUSH LINCOLN HEALTH CENTER,MATTOON,IL,61938,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"1000 HEALTH CENTER DRIVE P O BOX 372
MATTOON, IL
",39.488543, -88.275793
070018,GREENWICH HOSPITAL ASSOCIATION,GREENWICH,CT,06830,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"5 PERRYRIDGE RD
GREENWICH, CT
",41.034395, -73.629632
070039,MASONICARE HEALTH CENTER,WALLINGFORD,CT,06492,Acute Care Hospitals,Voluntary non-profit - Private,3,Not Available,"22 MASONIC AVE
WALLINGFORD, CT
",41.459676, -72.83731
110071,APPLING HOSPITAL,BAXLEY,GA,31513,Acute Care Hospitals,Government - Hospital District or Authority,3,Below the national average,"163 E TOLLISON STREET
BAXLEY, GA
",31.768768, -82.349351
100099,LAKE WALES MEDICAL CENTER,LAKE WALES,FL,33853,Acute Care Hospitals,Proprietary,2,Below the national average,"410 S 11TH ST
LAKE WALES, FL
",27.896327, -81.564668
